image_path,mask_path,mean_mi,mean_confidence,error_rate
/content/SUIM/TEST/images/w_r_53_.jpg,/content/SUIM/TEST/masks/w_r_53_.bmp,0.0063594430685043335,0.9583842754364014,0.03167724609375
/content/SUIM/TEST/images/w_r_54_.jpg,/content/SUIM/TEST/masks/w_r_54_.bmp,0.008989153429865837,0.914323091506958,0.21038818359375
/content/SUIM/TEST/images/w_r_56_.jpg,/content/SUIM/TEST/masks/w_r_56_.bmp,0.010539434850215912,0.8859965801239014,0.1167144775390625
/content/SUIM/TEST/images/w_r_57_.jpg,/content/SUIM/TEST/masks/w_r_57_.bmp,0.007733180187642574,0.9336099028587341,0.1039581298828125
/content/SUIM/TEST/images/w_r_58_.jpg,/content/SUIM/TEST/masks/w_r_58_.bmp,0.013940364122390747,0.881057620048523,0.3033905029296875
/content/SUIM/TEST/images/w_r_59_.jpg,/content/SUIM/TEST/masks/w_r_59_.bmp,0.0037451949901878834,0.9587794542312622,0.050445556640625
/content/SUIM/TEST/images/w_r_5_.jpg,/content/SUIM/TEST/masks/w_r_5_.bmp,0.003095204709097743,0.9691735506057739,0.0223236083984375
/content/SUIM/TEST/images/w_r_60_.jpg,/content/SUIM/TEST/masks/w_r_60_.bmp,0.0028843157924711704,0.966489851474762,0.148406982421875
/content/SUIM/TEST/images/w_r_62_.jpg,/content/SUIM/TEST/masks/w_r_62_.bmp,0.014264856465160847,0.8824239373207092,0.26226806640625
/content/SUIM/TEST/images/w_r_63_.jpg,/content/SUIM/TEST/masks/w_r_63_.bmp,0.013981557451188564,0.7549372911453247,0.7626953125
/content/SUIM/TEST/images/w_r_64_.jpg,/content/SUIM/TEST/masks/w_r_64_.bmp,0.007181684486567974,0.9351253509521484,0.4215240478515625
/content/SUIM/TEST/images/w_r_65_.jpg,/content/SUIM/TEST/masks/w_r_65_.bmp,0.014396244660019875,0.8362084627151489,0.1643829345703125
/content/SUIM/TEST/images/w_r_66_.jpg,/content/SUIM/TEST/masks/w_r_66_.bmp,0.011463373899459839,0.8808563947677612,0.1590728759765625
/content/SUIM/TEST/images/w_r_67_.jpg,/content/SUIM/TEST/masks/w_r_67_.bmp,0.014886448159813881,0.8031808137893677,0.3248443603515625
/content/SUIM/TEST/images/w_r_68_.jpg,/content/SUIM/TEST/masks/w_r_68_.bmp,0.014339867047965527,0.8186634182929993,0.251495361328125
/content/SUIM/TEST/images/w_r_69_.jpg,/content/SUIM/TEST/masks/w_r_69_.bmp,0.009511537849903107,0.9108814001083374,0.140960693359375
/content/SUIM/TEST/images/w_r_6_.jpg,/content/SUIM/TEST/masks/w_r_6_.bmp,0.006410209462046623,0.926246702671051,0.227081298828125
/content/SUIM/TEST/images/w_r_70_.jpg,/content/SUIM/TEST/masks/w_r_70_.bmp,0.011193599551916122,0.8764014840126038,0.312744140625
/content/SUIM/TEST/images/w_r_71_.jpg,/content/SUIM/TEST/masks/w_r_71_.bmp,0.015417687594890594,0.8685019016265869,0.13623046875
/content/SUIM/TEST/images/w_r_73_.jpg,/content/SUIM/TEST/masks/w_r_73_.bmp,0.013358328491449356,0.8531184792518616,0.2392730712890625
/content/SUIM/TEST/images/w_r_74_.jpg,/content/SUIM/TEST/masks/w_r_74_.bmp,0.005726431030780077,0.9511458277702332,0.3587188720703125
/content/SUIM/TEST/images/w_r_75_.jpg,/content/SUIM/TEST/masks/w_r_75_.bmp,0.004853421356528997,0.9472572207450867,0.0618743896484375
/content/SUIM/TEST/images/w_r_76_.jpg,/content/SUIM/TEST/masks/w_r_76_.bmp,0.02190937101840973,0.7389352917671204,0.3541412353515625
/content/SUIM/TEST/images/w_r_77_.jpg,/content/SUIM/TEST/masks/w_r_77_.bmp,0.006971178110688925,0.9154503345489502,0.4178619384765625
/content/SUIM/TEST/images/w_r_78_.jpg,/content/SUIM/TEST/masks/w_r_78_.bmp,0.012194630689918995,0.8743691444396973,0.1093597412109375
/content/SUIM/TEST/images/w_r_79_.jpg,/content/SUIM/TEST/masks/w_r_79_.bmp,0.013192372396588326,0.8730467557907104,0.304718017578125
/content/SUIM/TEST/images/w_r_7_.jpg,/content/SUIM/TEST/masks/w_r_7_.bmp,0.005684976931661367,0.9418247938156128,0.074676513671875
/content/SUIM/TEST/images/w_r_80_.jpg,/content/SUIM/TEST/masks/w_r_80_.bmp,0.002697028685361147,0.9693023562431335,0.2615814208984375
/content/SUIM/TEST/images/w_r_81_.jpg,/content/SUIM/TEST/masks/w_r_81_.bmp,0.006960089784115553,0.9342541694641113,0.140594482421875
/content/SUIM/TEST/images/w_r_82_.jpg,/content/SUIM/TEST/masks/w_r_82_.bmp,0.009037820622324944,0.9136962294578552,0.24200439453125
/content/SUIM/TEST/images/w_r_83_.jpg,/content/SUIM/TEST/masks/w_r_83_.bmp,0.011068569496273994,0.8800182342529297,0.1168060302734375
/content/SUIM/TEST/images/w_r_84_.jpg,/content/SUIM/TEST/masks/w_r_84_.bmp,0.019705755636096,0.8398493528366089,0.39227294921875
/content/SUIM/TEST/images/w_r_85_.jpg,/content/SUIM/TEST/masks/w_r_85_.bmp,0.011002661660313606,0.8631298542022705,0.229736328125
/content/SUIM/TEST/images/w_r_86_.jpg,/content/SUIM/TEST/masks/w_r_86_.bmp,0.008267148397862911,0.8927383422851562,0.196502685546875
/content/SUIM/TEST/images/w_r_87_.jpg,/content/SUIM/TEST/masks/w_r_87_.bmp,0.008908521384000778,0.9258583188056946,0.08770751953125
/content/SUIM/TEST/images/w_r_88_.jpg,/content/SUIM/TEST/masks/w_r_88_.bmp,0.008603621274232864,0.910359263420105,0.2831573486328125
/content/SUIM/TEST/images/w_r_89_.jpg,/content/SUIM/TEST/masks/w_r_89_.bmp,0.006728895008563995,0.9342365264892578,0.0610809326171875
/content/SUIM/TEST/images/w_r_8_.jpg,/content/SUIM/TEST/masks/w_r_8_.bmp,0.011899175122380257,0.9098511934280396,0.184783935546875
/content/SUIM/TEST/images/w_r_90_.jpg,/content/SUIM/TEST/masks/w_r_90_.bmp,0.006089527625590563,0.9316298961639404,0.227142333984375
/content/SUIM/TEST/images/w_r_91_.jpg,/content/SUIM/TEST/masks/w_r_91_.bmp,0.01739952154457569,0.8156741261482239,0.265655517578125
/content/SUIM/TEST/images/w_r_92_.jpg,/content/SUIM/TEST/masks/w_r_92_.bmp,0.011146930046379566,0.8670215606689453,0.212249755859375
/content/SUIM/TEST/images/w_r_93_.jpg,/content/SUIM/TEST/masks/w_r_93_.bmp,0.007583582773804665,0.9463655352592468,0.072601318359375
/content/SUIM/TEST/images/w_r_94_.jpg,/content/SUIM/TEST/masks/w_r_94_.bmp,0.010931062512099743,0.8995413184165955,0.1410369873046875
/content/SUIM/TEST/images/w_r_95_.jpg,/content/SUIM/TEST/masks/w_r_95_.bmp,0.004806665237993002,0.9597855806350708,0.06231689453125
/content/SUIM/TEST/images/w_r_96_.jpg,/content/SUIM/TEST/masks/w_r_96_.bmp,0.014876178465783596,0.8441311120986938,0.3544464111328125
/content/SUIM/TEST/images/w_r_98_.jpg,/content/SUIM/TEST/masks/w_r_98_.bmp,0.006978453602641821,0.9411634802818298,0.1406097412109375
/content/SUIM/TEST/images/w_r_99_.jpg,/content/SUIM/TEST/masks/w_r_99_.bmp,0.004172915127128363,0.9661993980407715,0.030853271484375
/content/SUIM/TEST/images/w_r_9_.jpg,/content/SUIM/TEST/masks/w_r_9_.bmp,0.00447032181546092,0.9685732126235962,0.057952880859375
